"TOA5","Tower3","CR1000","67786","CR1000.Std.27.04","CPU:106330-3.CR1","38136","SixHr"
"TIMESTAMP","RECORD","MaxAT","MinAT","TotPrec"
"2015-03-24 18:00:00",132,26.4,21.7,0
"2015-03-24 24:00:00",133,25.9,18.1,0
"2015-03-25 06:00:00",134,19.2,8.7,0
"2015-03-25 12:00:00",135,20.8,8.9,0
"2015-03-25 18:00:00",136,27.7,20.5,0
"2015-03-25 24:00:00",137,24,11.1,0
"2015-03-26 06:00:00",138,11.1,5.6,0
"2015-03-26 12:00:00",139,13.9,4.6,0
"2015-03-26 18:00:00",140,21.1,13.1,0
"2015-03-26 24:00:00",141,20.7,7,0
"2015-03-27 06:00:00",142,7,2,0
"2015-03-27 12:00:00",143,18.6,1.4,0
"2015-03-27 18:00:00",144,27.4,18.6,0
"2015-03-27 24:00:00",145,25.7,14.4,0
"2015-03-28 06:00:00",146,15.5,5,0
"2015-03-28 12:00:00",147,25.1,3.4,0
"2015-03-28 18:00:00",148,31.1,21.5,0
"2015-03-28 24:00:00",149,28.6,13.4,0
"2015-03-29 06:00:00",150,13.9,5.5,0
"2015-03-29 12:00:00",151,23.6,4,0
"2015-03-29 18:00:00",152,33.2,23.6,0
"2015-03-29 24:00:00",153,28.5,19.9,0
"2015-03-30 06:00:00",154,24.9,17.2,0
"2015-03-30 12:00:00",155,23.7,14,0
"2015-03-30 18:00:00",156,28.6,23.6,0
"2015-03-30 24:00:00",157,26.9,20,0
"2015-03-31 06:00:00",158,20.4,10.8,0
"2015-03-31 12:00:00",159,23.2,9.4,0
"2015-03-31 18:00:00",160,28.6,23.2,0
"2015-03-31 24:00:00",161,26,17.2,0
"2015-04-01 06:00:00",162,17.2,11.1,0
"2015-04-01 12:00:00",163,23.4,8.8,0
"2015-04-01 18:00:00",164,28.9,22.3,0
"2015-04-01 24:00:00",165,26.3,18.4,0
"2015-04-02 06:00:00",166,20.3,14.8,0
"2015-04-02 12:00:00",167,23.9,14.2,0
"2015-04-02 18:00:00",168,27,23,0
"2015-04-02 24:00:00",169,26.3,18,0
"2015-04-03 06:00:00",170,21.1,9.2,0
"2015-04-03 12:00:00",171,20.3,7.1,0
"2015-04-03 18:00:00",172,25.5,19.7,0
"2015-04-03 24:00:00",173,22.9,15,0
"2015-04-04 06:00:00",174,15.1,9.9,0
"2015-04-04 12:00:00",175,17.4,9.2,0
"2015-04-04 18:00:00",176,20.3,16.8,0
"2015-04-04 24:00:00",177,19.9,10.9,0
"2015-04-05 06:00:00",178,11.1,5.2,0
"2015-04-05 12:00:00",179,21.6,5.2,0
"2015-04-05 18:00:00",180,26.4,21.6,0
"2015-04-05 24:00:00",181,25.5,15.6,0
"2015-04-06 06:00:00",182,21.4,12.7,0
"2015-04-06 12:00:00",183,24.5,11.7,0
"2015-04-06 18:00:00",184,26.9,24.3,0
"2015-04-06 24:00:00",185,26.1,20.2,0
"2015-04-07 06:00:00",186,22.5,11.9,0
"2015-04-07 12:00:00",187,23.7,12.6,0
"2015-04-07 18:00:00",188,27,23.1,0
"2015-04-07 24:00:00",189,26.4,17.5,0
"2015-04-08 06:00:00",190,18.2,12.6,0
"2015-04-08 12:00:00",191,24.7,12.6,0
"2015-04-08 18:00:00",192,27,24,0
"2015-04-08 24:00:00",193,25.7,19,0
"2015-04-09 06:00:00",194,21.2,10.2,0
"2015-04-09 12:00:00",195,18.3,9.2,0
"2015-04-09 18:00:00",196,25.5,18.3,0
"2015-04-09 24:00:00",197,24.6,12,0
"2015-04-10 06:00:00",198,14.1,4.2,0
"2015-04-10 12:00:00",199,22.1,4.1,0
"2015-04-10 18:00:00",200,27,22.1,0
"2015-04-10 24:00:00",201,26.2,18.8,0
"2015-04-11 06:00:00",202,20.4,15.4,0
"2015-04-11 12:00:00",203,23.4,14,0
"2015-04-11 18:00:00",204,27.1,23.1,0
"2015-04-11 24:00:00",205,26.6,17.5,0
"2015-04-12 06:00:00",206,20.4,16.4,0
"2015-04-12 12:00:00",207,18.7,15.7,0
"2015-04-12 18:00:00",208,18.7,13.5,0.25
"2015-04-12 24:00:00",209,15.3,11.9,0.025
"2015-04-13 06:00:00",210,13.3,11.3,0.225
"2015-04-13 12:00:00",211,14.9,11.4,0.05
"2015-04-13 18:00:00",212,18.8,14.9,0
"2015-04-13 24:00:00",213,17.5,10.3,0
"2015-04-14 06:00:00",214,11.1,3.9,0
"2015-04-14 12:00:00",215,15.2,2.9,0
"2015-04-14 18:00:00",216,21.4,15.2,0
"2015-04-14 24:00:00",217,21.1,12.9,0
"2015-04-15 06:00:00",218,13,9.8,0
"2015-04-15 12:00:00",219,22.9,10.7,0
"2015-04-15 18:00:00",220,26,22.5,0
"2015-04-15 24:00:00",221,24.9,17.7,0
"2015-04-16 06:00:00",222,19.9,14.6,0
"2015-04-16 12:00:00",223,19.7,13.9,0
"2015-04-16 18:00:00",224,21.9,19.6,0
"2015-04-16 24:00:00",225,20.7,9.6,0
"2015-04-17 06:00:00",226,9.6,-0.5,0
"2015-04-17 12:00:00",227,15.6,-0.8,0
"2015-04-17 18:00:00",228,19.8,15.2,0
"2015-04-17 24:00:00",229,19.5,12.1,0
"2015-04-18 06:00:00",230,13,1.6,0
"2015-04-18 12:00:00",231,19.2,0.9,0
"2015-04-18 18:00:00",232,22.5,18.7,0
"2015-04-18 24:00:00",233,22.1,12.5,0
"2015-04-19 06:00:00",234,12.5,3.5,0
"2015-04-19 12:00:00",235,21,4.4,0
"2015-04-19 18:00:00",236,25.3,20.7,0
"2015-04-19 24:00:00",237,22.8,13.9,0
"2015-04-20 06:00:00",238,17.1,9.9,0
"2015-04-20 12:00:00",239,20.5,8.6,0
"2015-04-20 18:00:00",240,27.4,20.5,0
"2015-04-20 24:00:00",241,25.7,15.2,0
"2015-04-21 06:00:00",242,15.9,7.7,0
"2015-04-21 12:00:00",243,22.4,6.9,0
"2015-04-21 18:00:00",244,28,22.2,0
"2015-04-21 24:00:00",245,26.5,13.4,0
"2015-04-22 06:00:00",246,18.4,11.7,0
"2015-04-22 12:00:00",247,23.4,11.5,0
"2015-04-22 18:00:00",248,25.6,23.1,0
"2015-04-22 24:00:00",249,25.3,12.6,0
"2015-04-23 06:00:00",250,15.2,9.2,0
"2015-04-23 12:00:00",251,24.2,8.8,0
"2015-04-23 18:00:00",252,25.4,22.9,0
"2015-04-23 24:00:00",253,24.2,15.4,0.075
"2015-04-24 06:00:00",254,17.9,11.4,0.125
"2015-04-24 12:00:00",255,17.6,10.5,0
"2015-04-24 18:00:00",256,21.5,17.2,0
"2015-04-24 24:00:00",257,20.7,13.8,0
"2015-04-25 06:00:00",258,15.4,7.4,0
"2015-04-25 12:00:00",259,20.1,8.8,0
"2015-04-25 18:00:00",260,24.6,19.7,0
"2015-04-25 24:00:00",261,24.6,17.3,0
"2015-04-26 06:00:00",262,19.8,13.3,0
"2015-04-26 12:00:00",263,17,9.7,0.025
"2015-04-26 18:00:00",264,17.3,10.6,0
"2015-04-26 24:00:00",265,16.6,8.3,0
"2015-04-27 06:00:00",266,9.2,7.4,0
"2015-04-27 12:00:00",267,17.2,7.1,0
"2015-04-27 18:00:00",268,17.4,15.1,0
"2015-04-27 24:00:00",269,16.8,10.7,0
"2015-04-28 06:00:00",270,11.2,4.6,0
"2015-04-28 12:00:00",271,15.9,5.2,0
"2015-04-28 18:00:00",272,20,15.8,0
"2015-04-28 24:00:00",273,19.9,13.3,0
"2015-04-29 06:00:00",274,13.6,4.8,0
"2015-04-29 12:00:00",275,19.6,4.4,0
"2015-04-29 18:00:00",276,24.5,18.8,0
"2015-04-29 24:00:00",277,23.8,12.2,0
"2015-04-30 06:00:00",278,12.6,6.2,0
"2015-04-30 12:00:00",279,24.1,5.8,0
"2015-04-30 18:00:00",280,28.9,23.8,0
"2015-04-30 24:00:00",281,28.7,15.6,0
"2015-05-01 06:00:00",282,16.9,8.5,0
"2015-05-01 12:00:00",283,27.6,8.4,0
"2015-05-01 18:00:00",284,32.7,27.5,0
"2015-05-01 24:00:00",285,31.3,20.7,0
"2015-05-02 06:00:00",286,23.1,12.4,0
"2015-05-02 12:00:00",287,25.5,10.9,0
"2015-05-02 18:00:00",288,31.6,25.5,0
"2015-05-02 24:00:00",289,30.8,23.9,0
"2015-05-03 06:00:00",290,25.3,16,0
"2015-05-03 12:00:00",291,27.9,14.7,0
"2015-05-03 18:00:00",292,30.9,27.4,0
"2015-05-03 24:00:00",293,30,19,0
"2015-05-04 06:00:00",294,22.9,16.2,0
"2015-05-04 12:00:00",295,24.5,14.6,0
"2015-05-04 18:00:00",296,26.5,23,0
"2015-05-04 24:00:00",297,24.2,15.1,0.225
"2015-05-05 06:00:00",298,15.1,10.9,0.1
"2015-05-05 12:00:00",299,21.1,10.8,0
"2015-05-05 18:00:00",300,23.6,20.6,0
"2015-05-05 24:00:00",301,23.6,17.2,0
"2015-05-06 06:00:00",302,18,11.1,0
"2015-05-06 12:00:00",303,23.6,10.1,0
"2015-05-06 18:00:00",304,26.8,23.1,0
"2015-05-06 24:00:00",305,26.6,16.7,0
"2015-05-07 06:00:00",306,21.9,10.7,0
"2015-05-07 12:00:00",307,23.9,10.6,0
"2015-05-07 18:00:00",308,26.4,23.4,0
"2015-05-07 24:00:00",309,26.1,17,0
"2015-05-08 06:00:00",310,18.7,10,0
"2015-05-08 12:00:00",311,24.2,10.9,0
"2015-05-08 18:00:00",312,27.2,23.7,0
"2015-05-08 24:00:00",313,27.2,18.7,0
"2015-05-09 06:00:00",314,19.2,15.2,0
"2015-05-09 12:00:00",315,18.5,14.6,0
"2015-05-09 18:00:00",316,22.1,18.2,0
"2015-05-09 24:00:00",317,21.9,12.2,0
"2015-05-10 06:00:00",318,12.5,5.3,0
"2015-05-10 12:00:00",319,19.4,4.9,0
"2015-05-10 18:00:00",320,24.1,18.2,0
"2015-05-10 24:00:00",321,24.2,14,0
"2015-05-11 06:00:00",322,14,5.5,0
"2015-05-11 12:00:00",323,24.3,5.7,0
"2015-05-11 18:00:00",324,26.6,24.3,0
"2015-05-11 24:00:00",325,25.2,15.1,0
"2015-05-12 06:00:00",326,17.6,9.8,0
"2015-05-12 12:00:00",327,22.3,8.8,0
"2015-05-12 18:00:00",328,23.7,20.1,0
"2015-05-12 24:00:00",329,20.1,13.5,0.5
"2015-05-13 06:00:00",330,13.5,11,1.8
"2015-05-13 12:00:00",331,16.9,11.3,0
"2015-05-13 18:00:00",332,22.8,16.5,0
"2015-05-13 24:00:00",333,22.8,15.1,0
"2015-05-14 06:00:00",334,15.6,10.9,0
"2015-05-14 12:00:00",335,23.9,10.6,0
"2015-05-14 18:00:00",336,27,20.4,0.075
"2015-05-14 24:00:00",337,21.9,14.7,0.05
"2015-05-15 06:00:00",338,15.6,13.3,0
"2015-05-15 12:00:00",339,22.5,12.2,0
"2015-05-15 18:00:00",340,25.2,20.8,0
"2015-05-15 24:00:00",341,24.8,16.3,0
"2015-05-16 06:00:00",342,18.2,13.8,0
"2015-05-16 12:00:00",343,17.8,14.2,0
"2015-05-16 18:00:00",344,21,17.5,0
"2015-05-16 24:00:00",345,20.9,13.8,0
"2015-05-17 06:00:00",346,14.9,8.9,0
"2015-05-17 12:00:00",347,20.4,8.2,0
"2015-05-17 18:00:00",348,25.7,20.2,0
"2015-05-17 24:00:00",349,25.5,16.8,0
"2015-05-18 06:00:00",350,17.2,8.6,0
"2015-05-18 12:00:00",351,24.9,8.6,0.025
"2015-05-18 18:00:00",352,30.4,24.7,0.025
"2015-05-18 24:00:00",353,29.7,22.2,0.025
"2015-05-19 06:00:00",354,22.2,17.8,0
"2015-05-19 12:00:00",355,25,17.4,0
"2015-05-19 18:00:00",356,27.5,24.6,0
"2015-05-19 24:00:00",357,27.3,18.5,0
"2015-05-20 06:00:00",358,20.5,6.3,0
"2015-05-20 12:00:00",359,24.5,5.7,0
"2015-05-20 18:00:00",360,29.9,24.5,0
"2015-05-20 24:00:00",361,29.4,17.2,0
"2015-05-21 06:00:00",362,18.5,15.1,0
"2015-05-21 12:00:00",363,21.7,13.9,0
"2015-05-21 18:00:00",364,24.7,21.7,0
"2015-05-21 24:00:00",365,23.4,12.5,0.625
"2015-05-22 06:00:00",366,13.9,8,0
"2015-05-22 12:00:00",367,18.2,8.9,0
"2015-05-22 18:00:00",368,28.4,18.1,0
"2015-05-22 24:00:00",369,28.4,18.5,0
"2015-05-23 06:00:00",370,21.7,17.2,0
"2015-05-23 12:00:00",371,22.5,17.8,0
"2015-05-23 18:00:00",372,25.5,22.1,0
"2015-05-23 24:00:00",373,25,14.7,0
"2015-05-24 06:00:00",374,16.5,7.9,0
"2015-05-24 12:00:00",375,23.5,8.3,0
"2015-05-24 18:00:00",376,25.7,22,0
"2015-05-24 24:00:00",377,25.4,17.5,0
"2015-05-25 06:00:00",378,18.7,10.9,0
"2015-05-25 12:00:00",379,23.4,10,0
"2015-05-25 18:00:00",380,27.4,22.9,0
"2015-05-25 24:00:00",381,27.4,17.3,0
"2015-05-26 06:00:00",382,17.6,11.1,0
"2015-05-26 12:00:00",383,24.6,11.2,0
"2015-05-26 18:00:00",384,28.8,24.4,0
"2015-05-26 24:00:00",385,29.2,19.2,0
"2015-05-27 06:00:00",386,19.3,10.6,0
"2015-05-27 12:00:00",387,26.3,9.9,0
"2015-05-27 18:00:00",388,32.3,26.2,0
"2015-05-27 24:00:00",389,31.7,19,0
"2015-05-28 06:00:00",390,23.7,16.2,0
"2015-05-28 12:00:00",391,27.7,14.4,0
"2015-05-28 18:00:00",392,33.8,27.7,0
"2015-05-28 24:00:00",393,33.7,24.5,0
"2015-05-29 06:00:00",394,24.5,12.6,0
"2015-05-29 12:00:00",395,31,13.3,0
"2015-05-29 18:00:00",396,35.4,30.9,0
"2015-05-29 24:00:00",397,33.6,19.8,0
"2015-05-30 06:00:00",398,21.4,17.5,0
"2015-05-30 12:00:00",399,26.7,16.2,0
"2015-05-30 18:00:00",400,30.4,26.5,0
"2015-05-30 24:00:00",401,29.9,20,0
"2015-05-31 06:00:00",402,20,16.4,0
"2015-05-31 12:00:00",403,26.5,16.2,0
"2015-05-31 18:00:00",404,31.5,26.4,0
"2015-05-31 24:00:00",405,30,19.9,0
"2015-06-01 06:00:00",406,21.5,13.3,0
"2015-06-01 12:00:00",407,30.6,13.9,0
"2015-06-01 18:00:00",408,35.9,29.8,0
"2015-06-01 24:00:00",409,30.4,21.5,0
"2015-06-02 06:00:00",410,24.5,15.4,0
"2015-06-02 12:00:00",411,32,15.4,0
"2015-06-02 18:00:00",412,36.1,31.9,0
"2015-06-02 24:00:00",413,34.5,19.7,0
"2015-06-03 06:00:00",414,22.2,13.1,0
"2015-06-03 12:00:00",415,32.7,12.9,0
"2015-06-03 18:00:00",416,35.1,32.4,0
"2015-06-03 24:00:00",417,34.6,19.3,0
"2015-06-04 06:00:00",418,20.3,15.1,0
"2015-06-04 12:00:00",419,32,15.8,0
"2015-06-04 18:00:00",420,36.1,32,0
"2015-06-04 24:00:00",421,32.7,24.7,0
"2015-06-05 06:00:00",422,27.4,22.9,0
"2015-06-05 12:00:00",423,32.7,22.7,0
"2015-06-05 18:00:00",424,35.6,31.9,0
"2015-06-05 24:00:00",425,33.7,24.5,0
"2015-06-06 06:00:00",426,26.3,18.9,0
"2015-06-06 12:00:00",427,28.9,18.5,0
"2015-06-06 18:00:00",428,34.5,28.7,0
"2015-06-06 24:00:00",429,34,27.2,0
"2015-06-07 06:00:00",430,27.2,19.5,0
"2015-06-07 12:00:00",431,30.5,19.3,0
"2015-06-07 18:00:00",432,32,30.4,0
"2015-06-07 24:00:00",433,31.6,27.3,0
"2015-06-08 06:00:00",434,27.3,21.3,0
"2015-06-08 12:00:00",435,31.1,21.3,0
"2015-06-08 18:00:00",436,32.7,30.7,0
"2015-06-08 24:00:00",437,31.3,24.2,0
"2015-06-09 06:00:00",438,24.2,21.4,0
"2015-06-09 12:00:00",439,26.5,20.5,0
"2015-06-09 18:00:00",440,32.7,26.2,0
"2015-06-09 24:00:00",441,32.6,25,0
"2015-06-10 06:00:00",442,26.4,19.7,0
"2015-06-10 12:00:00",443,31.2,19.4,0
"2015-06-10 18:00:00",444,35,31,0
"2015-06-10 24:00:00",445,34.6,25.5,0
"2015-06-11 06:00:00",446,25.5,18.4,0
"2015-06-11 12:00:00",447,32.9,18.8,0
"2015-06-11 18:00:00",448,35.1,32.3,0
"2015-06-11 24:00:00",449,34,24.9,0
"2015-06-12 06:00:00",450,25.5,16.9,0
"2015-06-12 12:00:00",451,31.9,18,0
"2015-06-12 18:00:00",452,34.7,30.7,0
"2015-06-12 24:00:00",453,34.8,22.4,0
"2015-06-13 06:00:00",454,22.7,15.9,0
"2015-06-13 12:00:00",455,30.7,17.2,0
"2015-06-13 18:00:00",456,35.9,30.7,0
"2015-06-13 24:00:00",457,35,21.6,0
"2015-06-14 06:00:00",458,22.7,15.7,0
"2015-06-14 12:00:00",459,29,16,0
"2015-06-14 18:00:00",460,36.1,29,0
"2015-06-14 24:00:00",461,34.2,26.2,0
"2015-06-15 06:00:00",462,27.4,21.8,0
"2015-06-15 12:00:00",463,30.7,21,0
"2015-06-15 18:00:00",464,34.4,30,0
"2015-06-15 24:00:00",465,32.3,24.8,0
"2015-06-16 06:00:00",466,24.9,21.2,0
"2015-06-16 12:00:00",467,28.4,20.7,0
"2015-06-16 18:00:00",468,33.2,28.1,0
"2015-06-16 24:00:00",469,30.7,23.4,0
"2015-06-17 06:00:00",470,23.4,18,0
"2015-06-17 12:00:00",471,31.1,17.9,0
"2015-06-17 18:00:00",472,36.1,30.4,0
"2015-06-17 24:00:00",473,33.2,25.1,0
"2015-06-18 06:00:00",474,26.9,22.6,0
"2015-06-18 12:00:00",475,34.4,21.4,0
"2015-06-18 18:00:00",476,38.4,33.7,0
"2015-06-18 24:00:00",477,37.6,27.6,0
"2015-06-19 06:00:00",478,29.4,22.4,0.025
"2015-06-19 12:00:00",479,31.1,20.7,0
"2015-06-19 18:00:00",480,36.1,30.9,0
"2015-06-19 24:00:00",481,34,25.9,0
"2015-06-20 06:00:00",482,26,20.9,0
"2015-06-20 12:00:00",483,33.5,20.2,0
"2015-06-20 18:00:00",484,39.2,32.7,0
"2015-06-20 24:00:00",485,38.6,26.8,0
"2015-06-21 06:00:00",486,29.4,19.2,0
"2015-06-21 12:00:00",487,33.7,19.4,0
"2015-06-21 18:00:00",488,39.8,33.7,0
"2015-06-21 24:00:00",489,40,29.5,0
"2015-06-22 06:00:00",490,30,20.9,0
"2015-06-22 12:00:00",491,32.5,20.6,0
"2015-06-22 18:00:00",492,40.4,32.2,0
"2015-06-22 24:00:00",493,40.1,28.3,0
"2015-06-23 06:00:00",494,28.3,20.9,0
"2015-06-23 12:00:00",495,30,20.7,0
"2015-06-23 18:00:00",496,34.2,29.7,0
"2015-06-23 24:00:00",497,33.6,25.7,0
"2015-06-24 06:00:00",498,25.7,21.1,0
"2015-06-24 12:00:00",499,29,21,0
"2015-06-24 18:00:00",500,33.7,25.3,0
"2015-06-24 24:00:00",501,25.8,22.2,0.2
"2015-06-25 06:00:00",502,23,18.7,0
"2015-06-25 12:00:00",503,30.2,18.2,0
"2015-06-25 18:00:00",504,34.2,30.1,0
"2015-06-25 24:00:00",505,33,24.3,0
"2015-06-26 06:00:00",506,24.5,20.4,0
"2015-06-26 12:00:00",507,32.2,20,0
"2015-06-26 18:00:00",508,35.1,30.7,0
"2015-06-26 24:00:00",509,33.1,25.6,0
"2015-06-27 06:00:00",510,25.6,22,0
"2015-06-27 12:00:00",511,26.5,21.1,0.025
"2015-06-27 18:00:00",512,28.4,21.1,0.025
"2015-06-27 24:00:00",513,28.4,21.5,0
"2015-06-28 06:00:00",514,22.1,17.7,0
"2015-06-28 12:00:00",515,29.8,17.3,0
"2015-06-28 18:00:00",516,34.7,29.7,0
"2015-06-28 24:00:00",517,34.3,26.7,0
"2015-06-29 06:00:00",518,27,18.7,0
"2015-06-29 12:00:00",519,32,17.8,0
"2015-06-29 18:00:00",520,34.6,30.2,0
"2015-06-29 24:00:00",521,34,26.9,0
"2015-06-30 06:00:00",522,26.9,19.5,0
"2015-06-30 12:00:00",523,29.9,19.7,0
"2015-06-30 18:00:00",524,34.7,29.9,0
"2015-06-30 24:00:00",525,34.1,25,0
"2015-07-01 06:00:00",526,25,18.5,0
"2015-07-01 12:00:00",527,30.6,18,0
"2015-07-01 18:00:00",528,35.7,30.5,0
"2015-07-01 24:00:00",529,35.9,25.8,0
"2015-07-02 06:00:00",530,26.3,18.4,0
"2015-07-02 12:00:00",531,31.7,18.7,0
"2015-07-02 18:00:00",532,38.6,31.5,0
"2015-07-02 24:00:00",533,34.9,23.9,0
"2015-07-03 06:00:00",534,24.5,20.6,0.075
