"TOA5","Tower1","CR1000","67668","CR1000.Std.27.04","CPU:106330-1.CR1","28471","OneHr"
"TIMESTAMP","RECORD","TotPrec"
"TS","RN",""
"","","Tot"
"2015-08-03 01:00:00",4499,0
"2015-08-03 02:00:00",4500,0
"2015-08-03 03:00:00",4501,0
"2015-08-03 04:00:00",4502,0
"2015-08-03 05:00:00",4503,0
"2015-08-03 06:00:00",4504,0
"2015-08-03 07:00:00",4505,0
"2015-08-03 08:00:00",4506,0
"2015-08-03 09:00:00",4507,0
"2015-08-03 10:00:00",4508,0
"2015-08-03 11:00:00",4509,0
