"TOA5","Tower2","CR1000","67785","CR1000.Std.27.04","CPU:106330-4(No 212).CR1","60482","SixHr"
"TIMESTAMP","RECORD","MaxAT","MinAT","TotPrec"
"TS","RN","Deg_C","Deg_C",""
"","","Max","Min","Tot"
"2015-04-30 18:00:00",287,30,26.6,0
"2015-04-30 24:00:00",288,27.8,14.6,0
"2015-05-01 06:00:00",289,17,8.1,0
"2015-05-01 12:00:00",290,30,9.4,0
"2015-05-01 18:00:00",291,34.5,29.3,0
"2015-05-01 24:00:00",292,29.3,20.6,0
"2015-05-02 06:00:00",293,20.7,11.8,0
"2015-05-02 12:00:00",294,31.3,13.3,0
"2015-05-02 18:00:00",295,32.4,28.7,0
"2015-05-02 24:00:00",296,29.5,23.3,0
"2015-05-03 06:00:00",297,24.1,15.4,0
"2015-05-03 12:00:00",298,31.8,15.4,0
"2015-05-03 18:00:00",299,34.2,26.8,0
"2015-05-03 24:00:00",300,28.3,19.2,0
"2015-05-04 06:00:00",301,23.3,14.8,0.025
"2015-05-04 12:00:00",302,26.3,14.7,0
"2015-05-04 18:00:00",303,26.1,21.8,0
"2015-05-04 24:00:00",304,21.9,14.6,0.475
"2015-05-05 06:00:00",305,14.6,11.5,0
"2015-05-05 12:00:00",306,22.2,11.6,0
"2015-05-05 18:00:00",307,24.1,21.9,0
"2015-05-05 24:00:00",308,23.3,17.4,0
"2015-05-06 06:00:00",309,17.4,10.4,0
"2015-05-06 12:00:00",310,24.9,12.8,0
"2015-05-06 18:00:00",311,27.5,24.2,0
"2015-05-06 24:00:00",312,25.6,15.8,0
"2015-05-07 06:00:00",313,20.6,11.6,0
"2015-05-07 12:00:00",314,27.2,14.7,0
"2015-05-07 18:00:00",315,27.9,25.3,0
"2015-05-07 24:00:00",316,25.3,17.6,0
"2015-05-08 06:00:00",317,20.7,10.4,0
"2015-05-08 12:00:00",318,25.3,11.6,0
"2015-05-08 18:00:00",319,27.3,25.1,0
"2015-05-08 24:00:00",320,26.7,18.1,0
"2015-05-09 06:00:00",321,19.3,14.5,0
"2015-05-09 12:00:00",322,19.6,15.5,0
"2015-05-09 18:00:00",323,22.4,19.4,0
"2015-05-09 24:00:00",324,21.2,10.9,0
"2015-05-10 06:00:00",325,11.4,5.8,0
"2015-05-10 12:00:00",326,22.8,6.4,0
"2015-05-10 18:00:00",327,25.4,21.6,0
"2015-05-10 24:00:00",328,23.6,11.7,0
"2015-05-11 06:00:00",329,13.3,6.1,0
"2015-05-11 12:00:00",330,27.1,7.9,0
"2015-05-11 18:00:00",331,27.9,24.1,0
"2015-05-11 24:00:00",332,24.3,15.5,0
"2015-05-12 06:00:00",333,17.6,9.2,0
"2015-05-12 12:00:00",334,22.8,9.8,0
"2015-05-12 18:00:00",335,23.6,17.3,0
"2015-05-12 24:00:00",336,17.3,12.7,0.925
"2015-05-13 06:00:00",337,12.7,11.3,1.35
"2015-05-13 12:00:00",338,21.3,11.8,0
"2015-05-13 18:00:00",339,24.3,20.1,0
"2015-05-13 24:00:00",340,21.9,13.7,0
"2015-05-14 06:00:00",341,16.6,10.9,0
"2015-05-14 12:00:00",342,26.4,11.1,0
"2015-05-14 18:00:00",343,27.4,19,0
"2015-05-14 24:00:00",344,22.1,14.5,0.05
"2015-05-15 06:00:00",345,15.1,12.3,0
"2015-05-15 12:00:00",346,22.9,13.6,0
"2015-05-15 18:00:00",347,25.4,21.8,0
"2015-05-15 24:00:00",348,23.4,15.8,0
"2015-05-16 06:00:00",349,16.4,13.8,0
"2015-05-16 12:00:00",350,18.9,14.8,0
"2015-05-16 18:00:00",351,21.3,18.7,0
"2015-05-16 24:00:00",352,20.9,13.4,0
"2015-05-17 06:00:00",353,14.9,8.3,0
"2015-05-17 12:00:00",354,25.8,8.8,0
"2015-05-17 18:00:00",355,27.4,22.7,0
"2015-05-17 24:00:00",356,24.5,15.9,0
"2015-05-18 06:00:00",357,16.4,8.9,0
"2015-05-18 12:00:00",358,28.6,10.4,0
"2015-05-18 18:00:00",359,30.6,27.3,0
"2015-05-18 24:00:00",360,28.1,20.9,0.1
"2015-05-19 06:00:00",361,21,17.3,0
"2015-05-19 12:00:00",362,26,18.3,0
"2015-05-19 18:00:00",363,27.9,25.9,0
"2015-05-19 24:00:00",364,26.9,15.1,0
"2015-05-20 06:00:00",365,16.6,6.2,0
"2015-05-20 12:00:00",366,30.8,7.2,0
"2015-05-20 18:00:00",367,31.9,27.8,0
"2015-05-20 24:00:00",368,27.9,17.2,0
"2015-05-21 06:00:00",369,18.9,15.3,0
"2015-05-21 12:00:00",370,22.8,15.2,0
"2015-05-21 18:00:00",371,24.2,13.6,0
"2015-05-21 24:00:00",372,15.1,12.7,0.6
"2015-05-22 06:00:00",373,13,8.6,0
"2015-05-22 12:00:00",374,23.1,9.6,0
"2015-05-22 18:00:00",375,28.4,22.6,0.025
"2015-05-22 24:00:00",376,27.2,19.1,0
"2015-05-23 06:00:00",377,22.4,16.8,0
"2015-05-23 12:00:00",378,23.5,17.3,0
"2015-05-23 18:00:00",379,25.9,23.5,0
"2015-05-23 24:00:00",380,24.4,16.2,0
"2015-05-24 06:00:00",381,17.6,8.5,0
"2015-05-24 12:00:00",382,25,10.6,0
"2015-05-24 18:00:00",383,26,23.4,0
"2015-05-24 24:00:00",384,25.3,16.4,0
"2015-05-25 06:00:00",385,17.3,10.8,0
"2015-05-25 12:00:00",386,26.1,11.7,0
"2015-05-25 18:00:00",387,28.5,24.9,0
"2015-05-25 24:00:00",388,26,17,0
"2015-05-26 06:00:00",389,17.9,11,0
"2015-05-26 12:00:00",390,27.9,11.7,0
"2015-05-26 18:00:00",391,29.9,26.9,0
"2015-05-26 24:00:00",392,27.8,16.5,0
"2015-05-27 06:00:00",393,18.2,11.3,0
"2015-05-27 12:00:00",394,29.3,11.7,0
"2015-05-27 18:00:00",395,33.1,28.6,0
"2015-05-27 24:00:00",396,30.1,19.1,0
"2015-05-28 06:00:00",397,23.3,15.4,0
"2015-05-28 12:00:00",398,33.5,15.7,0
"2015-05-28 18:00:00",399,36.2,31.7,0
"2015-05-28 24:00:00",400,31.7,21.9,0
"2015-05-29 06:00:00",401,21.9,13.6,0
"2015-05-29 12:00:00",402,35.8,15.2,0
"2015-05-29 18:00:00",403,36.5,31.3,0
"2015-05-29 24:00:00",404,31.4,20.3,0
"2015-05-30 06:00:00",405,23.1,16.9,0
"2015-05-30 12:00:00",406,29,16.9,0
"2015-05-30 18:00:00",407,32.6,27.6,0
"2015-05-30 24:00:00",408,27.7,19.3,0
"2015-05-31 06:00:00",409,20.3,16.1,0
"2015-05-31 12:00:00",410,29.6,16.9,0
"2015-05-31 18:00:00",411,32.7,28.3,0
"2015-05-31 24:00:00",412,28.3,19.3,0
"2015-06-01 06:00:00",413,20.4,13.1,0
"2015-06-01 12:00:00",414,34.9,15.1,0
"2015-06-01 18:00:00",415,37.6,29.8,0
"2015-06-01 24:00:00",416,30.1,21.7,0
"2015-06-02 06:00:00",417,23.6,15.8,0
"2015-06-02 12:00:00",418,36.6,17,0
"2015-06-02 18:00:00",419,37.4,33.8,0
"2015-06-02 24:00:00",420,33.8,19.1,0
"2015-06-03 06:00:00",421,22.1,13.2,0
"2015-06-03 12:00:00",422,36.7,14.2,0
"2015-06-03 18:00:00",423,37.6,33.6,0
"2015-06-03 24:00:00",424,33.7,17.9,0
"2015-06-04 06:00:00",425,20.9,14.9,0
"2015-06-04 12:00:00",426,36.3,16.2,0
"2015-06-04 18:00:00",427,38.6,31.9,0
"2015-06-04 24:00:00",428,31.9,24.2,0
"2015-06-05 06:00:00",429,26.3,22.7,0
"2015-06-05 12:00:00",430,36.7,23.3,0
"2015-06-05 18:00:00",431,38.8,31,0
"2015-06-05 24:00:00",432,31.2,25.1,0
"2015-06-06 06:00:00",433,25.1,18.6,0
"2015-06-06 12:00:00",434,32.1,19.3,0
"2015-06-06 18:00:00",435,34.6,31.4,0
"2015-06-06 24:00:00",436,34.5,24.9,0
"2015-06-07 06:00:00",437,25.6,19.4,0
"2015-06-07 12:00:00",438,34.6,20.4,0
"2015-06-07 18:00:00",439,32.3,30.6,0
"2015-06-07 24:00:00",440,30.8,26,0
"2015-06-08 06:00:00",441,26,21.4,0
"2015-06-08 12:00:00",442,32.6,21.6,0
"2015-06-08 18:00:00",443,33.2,30.4,0
"2015-06-08 24:00:00",444,30.7,22.8,0
"2015-06-09 06:00:00",445,23.2,20.7,0
"2015-06-09 12:00:00",446,30.8,20.8,0
"2015-06-09 18:00:00",447,33,28.2,0
"2015-06-09 24:00:00",448,32.4,25.4,0
"2015-06-10 06:00:00",449,26.6,20,0
"2015-06-10 12:00:00",450,34.8,20.2,0
"2015-06-10 18:00:00",451,36.1,32.5,0
"2015-06-10 24:00:00",452,34,22.5,0
"2015-06-11 06:00:00",453,24.7,18.3,0
"2015-06-11 12:00:00",454,35.4,19.8,0
"2015-06-11 18:00:00",455,35.3,33.3,0
"2015-06-11 24:00:00",456,33.5,23.4,0
"2015-06-12 06:00:00",457,23.5,16.3,0
"2015-06-12 12:00:00",458,34.4,19,0
"2015-06-12 18:00:00",459,36.1,32.1,0
"2015-06-12 24:00:00",460,33.6,20.4,0
"2015-06-13 06:00:00",461,21.2,15.6,0
"2015-06-13 12:00:00",462,33.9,18.2,0
"2015-06-13 18:00:00",463,38.5,29.1,0
"2015-06-13 24:00:00",464,29.7,21.1,0
"2015-06-14 06:00:00",465,22.2,16.6,0
"2015-06-14 12:00:00",466,36,17.3,0
"2015-06-14 18:00:00",467,39.1,31.7,0
"2015-06-14 24:00:00",468,31.9,25.1,0
"2015-06-15 06:00:00",469,25.8,21.9,0
"2015-06-15 12:00:00",470,34.7,22.1,0
"2015-06-15 18:00:00",471,37.6,31,0
"2015-06-15 24:00:00",472,31,23.1,0
"2015-06-16 06:00:00",473,23.5,21,0
"2015-06-16 12:00:00",474,31.4,21.3,0
"2015-06-16 18:00:00",475,34.6,29,0
"2015-06-16 24:00:00",476,30.6,22,0
"2015-06-17 06:00:00",477,23.8,17.8,0
"2015-06-17 12:00:00",478,36.6,19.7,0
"2015-06-17 18:00:00",479,38.7,31.4,0
"2015-06-17 24:00:00",480,32.2,24.9,0
"2015-06-18 06:00:00",481,26.6,21.4,0
"2015-06-18 12:00:00",482,37.3,21.5,0
"2015-06-18 18:00:00",483,40.6,36.1,0
"2015-06-18 24:00:00",484,36.2,27.5,0
"2015-06-19 06:00:00",485,28.2,21.5,0.2
"2015-06-19 12:00:00",486,32.7,21.9,0
"2015-06-19 18:00:00",487,36.2,32.5,0
"2015-06-19 24:00:00",488,32.7,25.9,0
"2015-06-20 06:00:00",489,26.3,20.6,0
"2015-06-20 12:00:00",490,37.8,21.1,0
"2015-06-20 18:00:00",491,40.4,36.7,0
"2015-06-20 24:00:00",492,37.8,27.3,0
"2015-06-21 06:00:00",493,27.7,19.7,0
"2015-06-21 12:00:00",494,36.6,19.9,0
"2015-06-21 18:00:00",495,41.5,36.6,0
"2015-06-21 24:00:00",496,40.1,28.8,0
"2015-06-22 06:00:00",497,28.8,20.6,0
"2015-06-22 12:00:00",498,39.4,20.9,0
"2015-06-22 18:00:00",499,41.9,37,0
"2015-06-22 24:00:00",500,38.5,26.1,0.025
"2015-06-23 06:00:00",501,26.1,21,0
"2015-06-23 12:00:00",502,31.8,22.5,0
"2015-06-23 18:00:00",503,34.1,31.1,0
"2015-06-23 24:00:00",504,31.1,24.4,0
"2015-06-24 06:00:00",505,24.4,21.3,0
"2015-06-24 12:00:00",506,33.1,22.1,0
"2015-06-24 18:00:00",507,35.1,22.1,0
"2015-06-24 24:00:00",508,25.1,22,0.075
"2015-06-25 06:00:00",509,22.6,18.3,0.05
"2015-06-25 12:00:00",510,35.5,19.2,0.025
"2015-06-25 18:00:00",511,36.1,31.3,0.025
"2015-06-25 24:00:00",512,31.4,23.1,0
"2015-06-26 06:00:00",513,23.9,19.9,0.025
"2015-06-26 12:00:00",514,35.9,21,0
"2015-06-26 18:00:00",515,36.8,30.9,0
