# STATION: KHMN,,,,,
# STATION NAME: Holloman Air Force Base,,,,,
# LATITUDE: 32.85,,,,,
# LONGITUDE: -106.1,,,,,
# ELEVATION [ft]: 4094,,,,,
# STATE: NM,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KHMN,03/13/2015 17:14 MDT,21,13.49,8.75,90
KHMN,03/13/2015 17:58 MDT,20.8,15.33,5.14,70
KHMN,03/13/2015 18:58 MDT,18.3,23.33,8.75,70
KHMN,03/13/2015 19:58 MDT,16.1,28.46,4.12,20
KHMN,03/13/2015 20:58 MDT,13.6,35.2,2.57,30
KHMN,03/13/2015 21:58 MDT,11.9,40.21,3.09,350
KHMN,03/13/2015 22:58 MDT,14.8,32.33,4.63,70
KHMN,03/13/2015 23:58 MDT,14.7,35.79,9.26,50
KHMN,03/14/2015 00:58 MDT,13.3,41.53,5.66,60
KHMN,03/14/2015 01:58 MDT,13,43.59,7.2,50
KHMN,03/14/2015 02:58 MDT,12.7,41.35,2.06,320
KHMN,03/14/2015 03:58 MDT,10.9,47.58,4.63,350
KHMN,03/14/2015 04:58 MDT,12,40.84,6.17,60
KHMN,03/14/2015 05:07 MDT,13,37.97,5.66,40
KHMN,03/14/2015 05:58 MDT,12.2,41.2,6.17,30
KHMN,03/14/2015 06:58 MDT,11,41.44,4.12,50
KHMN,03/14/2015 07:58 MDT,11.3,38.87,5.66,40
KHMN,03/14/2015 08:58 MDT,14.7,29.55,2.57,80
KHMN,03/14/2015 09:58 MDT,16.8,25.08,5.14,90
KHMN,03/14/2015 10:58 MDT,17.6,23.31,3.09,90
KHMN,03/14/2015 11:58 MDT,18,22.23,6.69,60
KHMN,03/14/2015 12:00 MDT,18,22.06,6.69,70
KHMN,03/14/2015 12:46 MDT,19,20.73,7.72,60
KHMN,03/14/2015 12:58 MDT,18.7,21.76,6.69,90
KHMN,03/14/2015 13:58 MDT,17.8,23.37,0.51,
KHMN,03/14/2015 14:58 MDT,19.4,18.6,2.06,70
KHMN,03/14/2015 15:58 MDT,20.1,18.93,6.69,40
KHMN,03/14/2015 16:58 MDT,18.9,20.39,5.66,10
KHMN,03/14/2015 17:58 MDT,18,20.3,3.09,80
KHMN,03/14/2015 18:58 MDT,17,23.32,4.12,70
KHMN,03/14/2015 19:58 MDT,14.8,26.24,5.14,70
KHMN,03/14/2015 20:58 MDT,12.8,29.65,4.12,80
KHMN,03/14/2015 21:58 MDT,10.9,35.43,4.12,100
KHMN,03/14/2015 22:58 MDT,10.5,35.84,6.69,110
KHMN,03/14/2015 23:58 MDT,10.1,36.26,4.12,110
KHMN,03/15/2015 00:58 MDT,7.6,42.28,1.03,120
KHMN,03/15/2015 01:58 MDT,4.7,50.12,3.09,350
KHMN,03/15/2015 02:58 MDT,5.5,48.13,3.09,40
KHMN,03/15/2015 03:58 MDT,3.5,52.9,3.6,340
KHMN,03/15/2015 04:58 MDT,2.8,54.33,3.09,350
KHMN,03/15/2015 05:58 MDT,3.7,50.21,4.63,30
KHMN,03/15/2015 06:58 MDT,1.2,58.63,0.51,180
KHMN,03/15/2015 07:58 MDT,2.1,58.42,1.54,200
KHMN,03/15/2015 08:58 MDT,5.4,50.32,2.06,170
KHMN,03/15/2015 09:58 MDT,11.4,34.53,2.06,200
KHMN,03/15/2015 10:58 MDT,14.8,23.59,3.09,260
KHMN,03/15/2015 11:58 MDT,16,20.24,2.06,
KHMN,03/15/2015 12:58 MDT,17.3,19.22,2.06,290
KHMN,03/15/2015 13:58 MDT,17.5,17.84,1.03,160
KHMN,03/15/2015 14:58 MDT,18.5,16.89,0.51,330
KHMN,03/15/2015 15:58 MDT,19.7,15.31,3.09,330
KHMN,03/15/2015 16:58 MDT,19.1,16.14,3.09,10
KHMN,03/15/2015 17:58 MDT,19.3,15.22,2.57,260
KHMN,03/15/2015 18:58 MDT,18.2,16.81,2.06,310
KHMN,03/15/2015 19:58 MDT,15.7,20,0,0
KHMN,03/15/2015 20:58 MDT,14.2,21.86,2.57,170
KHMN,03/15/2015 21:58 MDT,12.6,25.21,5.14,180
KHMN,03/15/2015 22:58 MDT,11.7,27.79,3.6,160
KHMN,03/15/2015 23:58 MDT,11.2,29.17,1.54,100
KHMN,03/16/2015 00:58 MDT,8.1,34.57,2.06,260
KHMN,03/16/2015 01:58 MDT,8.7,33.19,0,0
KHMN,03/16/2015 02:58 MDT,3.7,47.96,3.6,60
KHMN,03/16/2015 03:34 MDT,4,48.05,3.6,30
KHMN,03/16/2015 03:58 MDT,3.6,48.3,3.6,30
KHMN,03/16/2015 04:58 MDT,4.1,46.63,3.6,40
KHMN,03/16/2015 05:58 MDT,3.5,49.01,3.09,60
KHMN,03/16/2015 06:58 MDT,3.6,48.67,3.6,20
KHMN,03/16/2015 07:58 MDT,4.5,47.47,0,0
KHMN,03/16/2015 08:58 MDT,9.5,37.75,1.03,250
KHMN,03/16/2015 09:58 MDT,10.4,35.27,0,0
KHMN,03/16/2015 10:58 MDT,13.8,27.36,3.09,300
KHMN,03/16/2015 11:58 MDT,16.4,23.33,3.09,300
KHMN,03/16/2015 12:58 MDT,17.9,22.54,1.54,
KHMN,03/16/2015 13:58 MDT,20.7,20.26,3.6,270
KHMN,03/16/2015 14:58 MDT,21.1,21.44,0,0
KHMN,03/16/2015 15:58 MDT,21.7,22.08,3.09,
KHMN,03/16/2015 16:58 MDT,21.2,23.45,3.6,300
KHMN,03/16/2015 17:58 MDT,21.6,23.38,3.09,320
KHMN,03/16/2015 18:58 MDT,20.4,25.35,3.09,350
KHMN,03/16/2015 19:58 MDT,17,30.23,2.06,20
KHMN,03/16/2015 20:58 MDT,15.2,34.4,3.6,70
KHMN,03/16/2015 21:58 MDT,13.5,35.95,3.09,10
KHMN,03/16/2015 22:58 MDT,12.4,40.07,2.06,60
KHMN,03/16/2015 23:58 MDT,11.2,47.33,2.57,40
KHMN,03/17/2015 00:58 MDT,14.5,47.27,4.12,170
KHMN,03/17/2015 01:58 MDT,15.4,49.56,4.63,160
KHMN,03/17/2015 02:58 MDT,16.9,51.02,4.12,170
KHMN,03/17/2015 03:58 MDT,16.5,52.69,2.06,170
KHMN,03/17/2015 04:58 MDT,13.6,58.44,0,0
KHMN,03/17/2015 05:58 MDT,13.7,58.47,2.06,50
KHMN,03/17/2015 06:58 MDT,13.1,59.96,3.09,10
KHMN,03/17/2015 07:58 MDT,13.9,54.59,2.57,20
KHMN,03/17/2015 08:58 MDT,15.2,50.91,4.12,10
KHMN,03/17/2015 09:58 MDT,18.9,45.62,2.57,
KHMN,03/17/2015 10:58 MDT,18.9,40.56,6.17,300
KHMN,03/17/2015 11:58 MDT,17.9,39.43,4.12,330
KHMN,03/17/2015 12:58 MDT,17.7,48.51,2.06,230
KHMN,03/17/2015 13:58 MDT,17,54.66,5.14,240
KHMN,03/17/2015 14:58 MDT,16.6,49.9,2.57,190
KHMN,03/17/2015 15:58 MDT,17,48.98,0.51,
KHMN,03/17/2015 16:58 MDT,16.7,49.92,0,0
KHMN,03/17/2015 17:48 MDT,16,55.15,5.66,180
KHMN,03/17/2015 17:58 MDT,15.5,61.8,5.14,180
KHMN,03/17/2015 18:02 MDT,15,62.95,5.14,180
KHMN,03/17/2015 18:58 MDT,14,73.82,4.63,200
KHMN,03/17/2015 19:58 MDT,13,73.63,4.12,200
KHMN,03/17/2015 20:58 MDT,11.5,77.49,5.14,200
KHMN,03/17/2015 21:29 MDT,11,81.75,5.14,210
KHMN,03/17/2015 21:58 MDT,10.6,85.1,3.6,190
KHMN,03/17/2015 22:14 MDT,11,81.75,2.57,200
KHMN,03/17/2015 22:30 MDT,10,87.38,2.57,210
KHMN,03/17/2015 22:33 MDT,10,87.38,2.57,210
KHMN,03/17/2015 22:58 MDT,10.3,88,1.54,230
KHMN,03/17/2015 23:02 MDT,10,87.38,1.54,220
KHMN,03/17/2015 23:32 MDT,10,87.38,2.57,210
KHMN,03/17/2015 23:58 MDT,10,89.18,2.06,210
KHMN,03/18/2015 00:31 MDT,10,87.38,2.57,210
KHMN,03/18/2015 00:58 MDT,9.6,89.15,3.6,200
KHMN,03/18/2015 01:10 MDT,10,87.38,2.57,210
KHMN,03/18/2015 01:20 MDT,9,93.45,3.09,210
KHMN,03/18/2015 01:56 MDT,9,93.45,2.06,210
KHMN,03/18/2015 01:58 MDT,9.1,90.33,2.06,210
KHMN,03/18/2015 02:01 MDT,9,93.45,2.06,220
KHMN,03/18/2015 02:25 MDT,9,93.45,2.57,210
KHMN,03/18/2015 02:31 MDT,9,93.45,2.57,210
KHMN,03/18/2015 02:58 MDT,8.8,91.55,2.06,190
KHMN,03/18/2015 03:13 MDT,9,93.45,2.06,190
KHMN,03/18/2015 03:31 MDT,9,93.45,1.54,180
KHMN,03/18/2015 03:34 MDT,9,93.45,2.06,180
KHMN,03/18/2015 03:58 MDT,8.6,96.01,2.06,190
KHMN,03/18/2015 03:59 MDT,9,93.45,2.06,190
KHMN,03/18/2015 04:58 MDT,8.6,98.65,2.57,150
KHMN,03/18/2015 05:01 MDT,9,93.45,2.57,160
KHMN,03/18/2015 05:11 MDT,9,93.45,2.06,160
KHMN,03/18/2015 05:13 MDT,9,93.45,2.06,150
KHMN,03/18/2015 05:52 MDT,9,100,0.51,170
KHMN,03/18/2015 05:58 MDT,8.7,100,1.54,180
KHMN,03/18/2015 06:02 MDT,9,100,2.06,170
KHMN,03/18/2015 06:11 MDT,9,100,3.09,160
KHMN,03/18/2015 06:35 MDT,8,100,3.6,140
KHMN,03/18/2015 06:58 MDT,8.4,100,3.09,160
KHMN,03/18/2015 08:19 MDT,9,93.45,3.09,160
KHMN,03/18/2015 09:01 MDT,9,93.45,2.57,160
KHMN,03/18/2015 09:58 MDT,10.6,81.14,3.09,160
KHMN,03/18/2015 10:58 MDT,11.6,78.03,2.06,140
KHMN,03/18/2015 11:01 MDT,12,76.52,3.09,170
KHMN,03/18/2015 11:58 MDT,13.3,70.75,3.09,190
KHMN,03/18/2015 12:04 MDT,14,67.15,3.09,190
KHMN,03/18/2015 12:58 MDT,15,63.81,1.03,
KHMN,03/18/2015 13:04 MDT,15,62.95,2.06,160
KHMN,03/18/2015 13:07 MDT,15,62.95,0,0
KHMN,03/18/2015 13:13 MDT,15,62.95,2.57,
KHMN,03/18/2015 13:19 MDT,15,62.95,2.57,180
KHMN,03/18/2015 13:25 MDT,15,62.95,0,0
KHMN,03/18/2015 13:58 MDT,14.9,63.79,2.57,230
KHMN,03/18/2015 14:26 MDT,2.06,220,,
KHMN,03/18/2015 14:29 MDT,15,62.95,0.51,
KHMN,03/18/2015 14:58 MDT,1.54,200,,
KHMN,03/18/2015 15:01 MDT,16,63.18,2.57,220
KHMN,03/18/2015 15:37 MDT,16,63.18,1.54,180
KHMN,03/18/2015 15:46 MDT,16,63.18,0,0
KHMN,03/18/2015 15:49 MDT,16,63.18,0,0
KHMN,03/18/2015 15:58 MDT,15.9,62.74,1.03,
KHMN,03/18/2015 16:22 MDT,16,63.18,1.54,190
KHMN,03/18/2015 16:25 MDT,16,63.18,1.54,200
KHMN,03/18/2015 16:43 MDT,16,63.18,2.06,130
KHMN,03/18/2015 16:46 MDT,16,63.18,2.06,130
KHMN,03/18/2015 16:58 MDT,16,61.92,0.51,90
KHMN,03/18/2015 17:58 MDT,16.3,60.34,1.03,
KHMN,03/18/2015 18:58 MDT,16,60.67,0,0
KHMN,03/18/2015 19:58 MDT,15.6,63.52,0.51,360
KHMN,03/18/2015 20:05 MDT,16,63.18,0,0
KHMN,03/18/2015 20:57 MDT,12,93.6,2.57,340
KHMN,03/18/2015 20:58 MDT,12.3,93,2.57,340
KHMN,03/18/2015 21:58 MDT,11,98.68,3.09,90
KHMN,03/18/2015 22:58 MDT,10.3,99.33,2.57,320
KHMN,03/18/2015 23:58 MDT,8.7,100,3.09,300
KHMN,03/19/2015 00:01 MDT,9,100,2.57,310
KHMN,03/19/2015 00:04 MDT,9,100,2.57,310
KHMN,03/19/2015 00:07 MDT,9,100,2.57,310
KHMN,03/19/2015 00:10 MDT,9,100,2.06,310
KHMN,03/19/2015 00:13 MDT,9,100,1.54,310
KHMN,03/19/2015 00:16 MDT,9,100,0,0
KHMN,03/19/2015 00:22 MDT,9,100,0.51,30
KHMN,03/19/2015 00:25 MDT,9,100,0,0
KHMN,03/19/2015 00:28 MDT,8,100,0,0
KHMN,03/19/2015 00:34 MDT,8,100,0,0
KHMN,03/19/2015 00:37 MDT,8,100,0,0
KHMN,03/19/2015 00:40 MDT,8,100,0,0
KHMN,03/19/2015 00:43 MDT,8,100,1.54,360
KHMN,03/19/2015 00:46 MDT,8,100,1.54,350
KHMN,03/19/2015 00:58 MDT,8,100,1.03,340
KHMN,03/19/2015 01:07 MDT,8,100,1.03,10
KHMN,03/19/2015 01:16 MDT,7,100,1.54,40
KHMN,03/19/2015 01:19 MDT,7,100,2.06,40
KHMN,03/19/2015 01:28 MDT,7,100,1.54,20
KHMN,03/19/2015 01:40 MDT,7,100,1.03,10
KHMN,03/19/2015 01:43 MDT,7,100,1.03,360
KHMN,03/19/2015 01:46 MDT,7,100,1.03,360
KHMN,03/19/2015 01:52 MDT,7,100,0,0
KHMN,03/19/2015 01:55 MDT,7,100,0,0
KHMN,03/19/2015 01:58 MDT,7.1,100,0,0
KHMN,03/19/2015 02:01 MDT,7,100,0,0
KHMN,03/19/2015 02:07 MDT,7,100,0,0
KHMN,03/19/2015 02:13 MDT,7,100,0,0
KHMN,03/19/2015 02:46 MDT,6,100,1.54,350
KHMN,03/19/2015 02:49 MDT,6,100,2.06,350
KHMN,03/19/2015 02:52 MDT,7,100,2.06,350
KHMN,03/19/2015 02:55 MDT,6,100,2.06,360
KHMN,03/19/2015 02:58 MDT,6.4,100,1.54,10
KHMN,03/19/2015 03:01 MDT,6,100,1.54,
KHMN,03/19/2015 03:04 MDT,6,100,1.54,80
KHMN,03/19/2015 03:07 MDT,6,100,2.57,90
KHMN,03/19/2015 03:16 MDT,7,100,2.57,80
KHMN,03/19/2015 03:19 MDT,7,100,2.57,80
KHMN,03/19/2015 03:22 MDT,6,100,2.06,80
KHMN,03/19/2015 03:31 MDT,7,100,1.03,90
KHMN,03/19/2015 03:34 MDT,7,100,0.51,
KHMN,03/19/2015 03:37 MDT,7,100,2.06,160
KHMN,03/19/2015 03:58 MDT,7.3,100,2.57,150
KHMN,03/19/2015 04:26 MDT,8,100,0,0
KHMN,03/19/2015 04:29 MDT,8,100,0,0
KHMN,03/19/2015 04:38 MDT,8,100,0,0
KHMN,03/19/2015 04:47 MDT,8,100,2.06,150
KHMN,03/19/2015 04:54 MDT,8,100,3.09,130
KHMN,03/19/2015 04:58 MDT,8.3,100,2.57,130
KHMN,03/19/2015 05:08 MDT,9,100,2.57,140
KHMN,03/19/2015 05:16 MDT,9,100,2.06,130
KHMN,03/19/2015 05:24 MDT,9,100,2.57,130
KHMN,03/19/2015 05:28 MDT,9,100,2.57,130
KHMN,03/19/2015 05:49 MDT,9,100,1.54,120
KHMN,03/19/2015 05:58 MDT,8.6,100,0,0
KHMN,03/19/2015 06:10 MDT,9,100,0,0
KHMN,03/19/2015 06:19 MDT,9,100,0,0
KHMN,03/19/2015 06:31 MDT,8,100,1.03,150
KHMN,03/19/2015 06:58 MDT,7.9,100,2.06,150
KHMN,03/19/2015 07:58 MDT,8.2,100,0,0
KHMN,03/19/2015 08:58 MDT,11,100,2.57,140
KHMN,03/19/2015 09:58 MDT,12,87.57,0.51,130
KHMN,03/19/2015 10:58 MDT,15.3,63.88,3.6,180
KHMN,03/19/2015 11:58 MDT,16,59.45,2.06,260
KHMN,03/19/2015 12:58 MDT,17.7,52.66,2.57,270
KHMN,03/19/2015 13:58 MDT,18.2,49.32,2.57,220
KHMN,03/19/2015 14:58 MDT,19.3,41.82,4.63,270
KHMN,03/19/2015 15:09 MDT,19,42.61,4.12,240
KHMN,03/19/2015 15:18 MDT,19,42.61,2.57,230
KHMN,03/19/2015 15:58 MDT,19.9,39.74,3.09,230
KHMN,03/19/2015 16:54 MDT,20,40.05,5.66,210
KHMN,03/19/2015 16:58 MDT,19.4,41.56,6.69,210
KHMN,03/19/2015 17:19 MDT,17,55.41,4.63,190
KHMN,03/19/2015 17:58 MDT,17.9,46.28,0.51,130
KHMN,03/19/2015 18:58 MDT,17.1,52.86,2.06,130
KHMN,03/19/2015 19:58 MDT,17,45.07,2.57,250
KHMN,03/19/2015 20:58 MDT,15.1,50.88,1.03,220
KHMN,03/19/2015 21:58 MDT,13.7,57.66,2.06,330
KHMN,03/19/2015 22:58 MDT,10.4,69.2,2.57,110
KHMN,03/19/2015 23:58 MDT,11.2,63.81,3.09,130
KHMN,03/20/2015 00:58 MDT,10.5,67.32,3.09,150
KHMN,03/20/2015 01:58 MDT,8.5,73.31,0,0
KHMN,03/20/2015 02:58 MDT,6.8,91.42,2.06,310
KHMN,03/20/2015 03:58 MDT,5.6,95.25,1.03,
KHMN,03/20/2015 04:58 MDT,5.3,97.93,2.57,180
KHMN,03/20/2015 05:58 MDT,4.5,95.88,3.6,160
KHMN,03/20/2015 06:58 MDT,4.2,95.87,2.57,130
KHMN,03/20/2015 07:58 MDT,5.3,91.31,2.57,150
KHMN,03/20/2015 08:58 MDT,8.9,76.53,3.6,160
KHMN,03/20/2015 09:58 MDT,12.2,64.94,4.12,190
KHMN,03/20/2015 10:58 MDT,15,54.89,3.6,240
KHMN,03/20/2015 11:58 MDT,16.1,49.76,3.6,220
KHMN,03/20/2015 12:58 MDT,17.7,44.34,3.6,220
KHMN,03/20/2015 13:58 MDT,19,39.75,2.57,140
KHMN,03/20/2015 14:58 MDT,20.2,34.65,2.57,220
KHMN,03/20/2015 16:58 MDT,19.4,34.91,2.57,250
KHMN,03/20/2015 17:58 MDT,19.6,33.75,1.54,190
KHMN,03/20/2015 18:58 MDT,19.1,35.56,2.06,290
KHMN,03/20/2015 19:58 MDT,17,41.73,2.57,210
KHMN,03/20/2015 20:58 MDT,15.1,48.79,2.57,270
KHMN,03/20/2015 21:58 MDT,13.6,52.27,4.63,240
KHMN,03/20/2015 22:58 MDT,12.9,57.46,4.12,260
KHMN,03/20/2015 23:58 MDT,11.7,62.61,3.09,60
KHMN,03/21/2015 00:58 MDT,10.2,68.68,2.06,20
KHMN,03/21/2015 01:58 MDT,9.1,73.43,3.09,10
KHMN,03/21/2015 02:58 MDT,8.3,76.43,3.09,30
KHMN,03/21/2015 03:58 MDT,9,73.92,3.09,10
KHMN,03/21/2015 04:58 MDT,9.1,72.91,2.06,40
KHMN,03/21/2015 05:58 MDT,9,73.41,2.57,360
KHMN,03/21/2015 06:58 MDT,8.9,73.39,3.6,20
KHMN,03/21/2015 07:58 MDT,9.3,72.44,3.09,40
KHMN,03/21/2015 08:58 MDT,10,72.07,1.54,270
KHMN,03/21/2015 09:58 MDT,12.1,64.47,3.09,290
KHMN,03/21/2015 10:58 MDT,13.4,57.99,2.06,
KHMN,03/21/2015 11:58 MDT,15.2,52.34,0.51,200
KHMN,03/21/2015 12:58 MDT,16.1,49.07,1.54,150
KHMN,03/21/2015 13:58 MDT,16.6,46.23,1.54,
KHMN,03/21/2015 14:58 MDT,16.3,47.12,2.06,210
KHMN,03/21/2015 15:58 MDT,17,44.76,3.6,170
KHMN,03/21/2015 16:58 MDT,18,42.32,3.6,170
KHMN,03/21/2015 17:58 MDT,17.6,41.62,2.57,160
KHMN,03/21/2015 18:58 MDT,16.7,44.67,4.12,170
KHMN,03/21/2015 19:58 MDT,15.8,50.37,4.12,180
KHMN,03/21/2015 20:58 MDT,14,56.95,4.63,170
KHMN,03/21/2015 21:58 MDT,12.8,62.43,4.63,150
KHMN,03/21/2015 22:58 MDT,12.2,68.15,5.66,160
KHMN,03/21/2015 23:58 MDT,11.9,68.09,4.63,160
KHMN,03/22/2015 00:58 MDT,11,73.27,4.12,170
KHMN,03/22/2015 01:58 MDT,10.7,74.23,4.12,160
KHMN,03/22/2015 02:58 MDT,9.8,76.15,3.6,160
KHMN,03/22/2015 03:58 MDT,8.3,79.15,2.57,160
KHMN,03/22/2015 04:58 MDT,7.3,81.24,0,0
KHMN,03/22/2015 05:58 MDT,4.5,85.61,0,0
KHMN,03/22/2015 06:58 MDT,4.3,86.82,0,0
KHMN,03/22/2015 07:58 MDT,5.9,88.21,2.06,50
KHMN,03/22/2015 08:58 MDT,11.4,72.84,1.03,10
KHMN,03/22/2015 09:58 MDT,14.1,63.17,0.51,
KHMN,03/22/2015 10:58 MDT,16.5,53.06,2.57,290
KHMN,03/22/2015 11:58 MDT,18.8,37.27,3.09,330
KHMN,03/22/2015 12:58 MDT,21.5,25.66,5.14,310
KHMN,03/22/2015 13:58 MDT,22.5,22.46,3.09,
KHMN,03/22/2015 14:58 MDT,23.7,16.02,3.09,280
KHMN,03/22/2015 15:58 MDT,24.8,14.34,4.12,280
KHMN,03/22/2015 16:59 MDT,24.4,13.72,3.6,290
KHMN,03/22/2015 17:58 MDT,24.4,13.31,2.57,300
KHMN,03/22/2015 18:58 MDT,23.6,14.5,0,0
KHMN,03/22/2015 19:58 MDT,21.2,18.64,2.06,170
KHMN,03/22/2015 20:58 MDT,17.8,22.68,4.12,110
KHMN,03/22/2015 21:58 MDT,15.5,25.28,2.06,120
KHMN,03/22/2015 22:58 MDT,12.9,32.24,2.57,170
KHMN,03/22/2015 23:58 MDT,13.6,29.44,4.12,140
KHMN,03/23/2015 00:58 MDT,14.5,28.62,4.12,150
KHMN,03/23/2015 01:58 MDT,13.6,30.8,3.09,140
KHMN,03/23/2015 02:58 MDT,11.8,34.91,3.6,160
KHMN,03/23/2015 03:58 MDT,11,36.81,2.57,160
KHMN,03/23/2015 04:58 MDT,10.2,38.24,4.12,160
KHMN,03/23/2015 05:58 MDT,9.4,40.35,3.6,210
KHMN,03/23/2015 06:58 MDT,8.6,42.59,4.12,160
KHMN,03/23/2015 07:58 MDT,11.8,36.5,4.63,150
KHMN,03/23/2015 08:58 MDT,17,27.28,5.14,170
KHMN,03/23/2015 09:58 MDT,20,20.99,3.6,170
KHMN,03/23/2015 10:58 MDT,22,18.57,3.09,180
KHMN,03/23/2015 11:58 MDT,24,14.16,5.66,260
KHMN,03/23/2015 12:58 MDT,25,13.34,4.63,290
KHMN,03/23/2015 13:58 MDT,26,9.23,5.66,280
KHMN,03/23/2015 14:29 MDT,27,9.41,5.66,320
KHMN,03/23/2015 14:36 MDT,27,8.71,6.17,250
KHMN,03/23/2015 14:47 MDT,26,8.53,5.66,240
KHMN,03/23/2015 14:58 MDT,27,7.43,6.69,250
KHMN,03/23/2015 15:29 MDT,27,6.86,7.72,280
KHMN,03/23/2015 15:58 MDT,27,6.33,6.17,270
KHMN,03/23/2015 16:58 MDT,27,6.86,8.23,260
KHMN,03/23/2015 17:58 MDT,25,6.04,3.6,250
KHMN,03/23/2015 18:58 MDT,23,7.4,7.2,250
KHMN,03/23/2015 19:58 MDT,21,10.65,2.57,
KHMN,03/23/2015 20:58 MDT,22,10.02,3.6,180
KHMN,03/23/2015 21:58 MDT,19,14.12,3.09,180
KHMN,03/23/2015 22:58 MDT,18,12.83,1.03,360
KHMN,03/23/2015 23:58 MDT,20,11.32,2.06,150
KHMN,03/24/2015 00:58 MDT,16,17.06,2.57,180
KHMN,03/24/2015 01:58 MDT,15,16.8,0.51,50
KHMN,03/24/2015 02:58 MDT,13,20.7,0,0
KHMN,03/24/2015 03:58 MDT,8,31.23,0,0
KHMN,03/24/2015 04:58 MDT,7,33.44,3.09,50
KHMN,03/24/2015 05:58 MDT,6,35.82,2.57,40
KHMN,03/24/2015 06:58 MDT,5,38.4,3.6,20
KHMN,03/24/2015 07:58 MDT,8,33.75,4.63,20
KHMN,03/24/2015 08:58 MDT,17,17.31,5.66,10
KHMN,03/24/2015 09:58 MDT,19,15.26,6.17,20
KHMN,03/24/2015 10:58 MDT,21,12.47,5.66,10
KHMN,03/24/2015 11:58 MDT,22,10.02,3.09,
KHMN,03/24/2015 12:58 MDT,23,8.02,2.06,
KHMN,03/24/2015 13:58 MDT,24,8.19,4.63,270
KHMN,03/24/2015 14:58 MDT,25,7.12,2.06,210
KHMN,03/24/2015 15:58 MDT,25.1,7.13,2.57,140
KHMN,03/24/2015 16:58 MDT,25,7.12,2.06,190
KHMN,03/24/2015 17:58 MDT,26,6.18,2.57,
KHMN,03/24/2015 18:24 MDT,25,7.12,5.66,250
KHMN,03/24/2015 18:58 MDT,24,6.96,6.17,230
KHMN,03/24/2015 19:58 MDT,20,10.45,5.14,220
KHMN,03/24/2015 20:58 MDT,19,13.05,3.6,190
KHMN,03/24/2015 21:58 MDT,21,10.65,1.03,220
KHMN,03/24/2015 22:58 MDT,19,13.05,1.54,140
KHMN,03/24/2015 23:58 MDT,19,14.12,3.6,150
KHMN,03/25/2015 00:58 MDT,13.3,22.46,4.12,170
KHMN,03/25/2015 01:58 MDT,13.5,21.5,3.09,150
KHMN,03/25/2015 02:58 MDT,13.6,21.19,3.09,140
KHMN,03/25/2015 03:58 MDT,12.8,23.21,3.09,170
KHMN,03/25/2015 04:58 MDT,11.5,25.88,0,0
KHMN,03/25/2015 05:58 MDT,9.1,30.85,3.09,190
KHMN,03/25/2015 06:58 MDT,9,31.54,3.6,140
KHMN,03/25/2015 07:58 MDT,11,28.02,2.57,120
KHMN,03/25/2015 08:58 MDT,15.7,21.27,3.6,150
KHMN,03/25/2015 09:58 MDT,19.5,15.26,4.63,250
KHMN,03/25/2015 10:58 MDT,20.5,15.03,4.63,270
KHMN,03/25/2015 11:58 MDT,21.4,13.27,7.2,260
KHMN,03/25/2015 12:58 MDT,22.3,12.27,5.66,260
KHMN,03/25/2015 13:58 MDT,23.7,11.27,5.66,260
KHMN,03/25/2015 14:58 MDT,23.5,11.23,6.17,310
KHMN,03/25/2015 15:33 MDT,23,11.05,6.69,280
KHMN,03/25/2015 15:58 MDT,23.5,10.22,5.66,290
KHMN,03/25/2015 16:58 MDT,23.3,11.28,1.03,
KHMN,03/25/2015 17:58 MDT,23.6,12.26,3.09,280
KHMN,03/25/2015 18:58 MDT,22.4,14.12,0,0
KHMN,03/25/2015 19:58 MDT,18.2,18.44,3.09,200
KHMN,03/25/2015 20:58 MDT,16.8,21.25,2.57,150
KHMN,03/25/2015 21:58 MDT,16,23.22,3.6,160
KHMN,03/25/2015 22:58 MDT,17,23.85,2.57,90
KHMN,03/25/2015 23:58 MDT,13,40.84,5.66,340
KHMN,03/26/2015 00:58 MDT,11,43.31,4.63,330
KHMN,03/26/2015 01:58 MDT,9.5,47.18,8.23,330
KHMN,03/26/2015 02:58 MDT,7.7,50.61,3.6,30
KHMN,03/26/2015 03:58 MDT,7.3,55.98,4.63,130
KHMN,03/26/2015 04:58 MDT,6.3,58.22,4.63,140
KHMN,03/26/2015 05:58 MDT,5.8,57.24,5.14,130
KHMN,03/26/2015 06:58 MDT,6,52.42,4.63,140
KHMN,03/26/2015 07:58 MDT,6.4,52.14,3.09,110
KHMN,03/26/2015 08:58 MDT,9.6,41.02,5.14,130
KHMN,03/26/2015 09:58 MDT,11.3,36.9,3.6,120
KHMN,03/26/2015 10:58 MDT,12.5,34.35,1.03,120
KHMN,03/26/2015 11:58 MDT,12.9,35.24,3.6,140
KHMN,03/26/2015 12:58 MDT,15.2,31.51,2.57,190
KHMN,03/26/2015 13:58 MDT,16.1,28.46,1.03,
KHMN,03/26/2015 14:58 MDT,18,20.46,2.57,
KHMN,03/26/2015 15:58 MDT,19,17.27,2.57,290
KHMN,03/26/2015 16:58 MDT,19,16.88,0,0
KHMN,03/26/2015 17:58 MDT,19.1,16.26,0,0
KHMN,03/26/2015 19:58 MDT,16.7,21.38,0,0
