"TOA5","Tower2","CR1000","67785","CR1000.Std.27.04","CPU:106330-4(No 212).CR1","60482","OneHr"
"TIMESTAMP","RECORD","TotPrec"
"TS","RN",""
"","","Tot"
"2015-08-12 17:00:00",4221,0
"2015-08-12 18:00:00",4222,0
"2015-08-12 19:00:00",4223,0
"2015-08-12 20:00:00",4224,0
"2015-08-12 21:00:00",4225,0
"2015-08-12 22:00:00",4226,0
"2015-08-12 23:00:00",4227,0
"2015-08-12 24:00:00",4228,0
"2015-08-13 01:00:00",4229,0
"2015-08-13 02:00:00",4230,0
"2015-08-13 03:00:00",4231,0
"2015-08-13 04:00:00",4232,0
"2015-08-13 05:00:00",4233,0
"2015-08-13 06:00:00",4234,0
"2015-08-13 07:00:00",4235,0
"2015-08-13 08:00:00",4236,0
"2015-08-13 09:00:00",4237,0
"2015-08-13 10:00:00",4238,0
"2015-08-13 11:00:00",4239,0
"2015-08-13 12:00:00",4240,0
"2015-08-13 13:00:00",4241,0
"2015-08-13 14:00:00",4242,0
"2015-08-13 15:00:00",4243,0
"2015-08-13 16:00:00",4244,0
"2015-08-13 17:00:00",4245,0
"2015-08-13 18:00:00",4246,0
"2015-08-13 19:00:00",4247,0
"2015-08-13 20:00:00",4248,0
"2015-08-13 21:00:00",4249,0
"2015-08-13 22:00:00",4250,0
"2015-08-13 23:00:00",4251,0
"2015-08-13 24:00:00",4252,0
"2015-08-14 01:00:00",4253,0
"2015-08-14 02:00:00",4254,0
"2015-08-14 03:00:00",4255,0
"2015-08-14 04:00:00",4256,0
"2015-08-14 05:00:00",4257,0
"2015-08-14 06:00:00",4258,0
"2015-08-14 07:00:00",4259,0
"2015-08-14 08:00:00",4260,0
"2015-08-14 09:00:00",4261,0
"2015-08-14 10:00:00",4262,0
"2015-08-14 11:00:00",4263,0
"2015-08-14 12:00:00",4264,0
"2015-08-14 13:00:00",4265,0
"2015-08-14 14:00:00",4266,0
"2015-08-14 15:00:00",4267,0
"2015-08-14 16:00:00",4268,0
"2015-08-14 17:00:00",4269,0
"2015-08-14 18:00:00",4270,0
"2015-08-14 19:00:00",4271,0
"2015-08-14 20:00:00",4272,0
"2015-08-14 21:00:00",4273,0
"2015-08-14 22:00:00",4274,0
"2015-08-14 23:00:00",4275,0
"2015-08-14 24:00:00",4276,0
"2015-08-15 01:00:00",4277,0
"2015-08-15 02:00:00",4278,0
"2015-08-15 03:00:00",4279,0
"2015-08-15 04:00:00",4280,0
"2015-08-15 05:00:00",4281,0
"2015-08-15 06:00:00",4282,0
"2015-08-15 07:00:00",4283,0
"2015-08-15 08:00:00",4284,0
